iter	RMSE
14968	1382.897473
14969	1382.566544
14970	1382.408882
14971	1382.384827
14972	1382.204407
14973	1381.911719
14974	1381.668036
14975	1381.443723
14976	1381.28665
14977	1381.216793
14978	1380.95277
14979	1380.852421
14980	1380.498207
14981	1380.28248
14982	1380.106348
14983	1379.969361
14984	1379.743032
14985	1379.520336
14986	1379.388771
14987	1379.208468
14988	1378.926165
14989	1378.717543
14990	1378.564506
14991	1378.165729
14992	1377.908126
14993	1377.367439
14994	1377.314875
14995	1377.295468
14996	1377.10768
14997	1377.040602
14998	1376.873475
14999	1376.556517
15000	1376.468928
15001	1376.316766
15002	1376.28999
15003	1376.135215
15004	1375.879774
15005	1375.738162
15006	1375.418834
15007	1375.365726
15008	1375.019147
15009	1374.839231
15010	1374.640887
15011	1374.40059
15012	1374.085226
15013	1373.828728
15014	1373.576353
15015	1373.247399
15016	1372.890137
15017	1372.668033
15018	1372.525544
15019	1372.152024
15020	1371.955718
15021	1371.756482
15022	1371.518501
15023	1371.232956
15024	1371.14687
15025	1370.780284
15026	1370.481025
15027	1370.282308
15028	1370.115053
15029	1369.967713
15030	1369.5982
15031	1369.367771
15032	1369.272431
15033	1369.06902
15034	1368.844346
15035	1368.611809
15036	1368.488022
15037	1368.246514
15038	1367.999567
15039	1367.749708
15040	1367.521844
15041	1367.230539
15042	1366.981591
15043	1366.780108
15044	1366.66138
15045	1366.472117
15046	1366.308232
15047	1366.24102
15048	1366.018124
15049	1365.670292
15050	1365.493448
15051	1365.282297
15052	1365.115367
15053	1365.014465
15054	1364.713621
15055	1364.378086
15056	1364.132203
15057	1364.113839
15058	1363.967852
15059	1363.652272
15060	1363.39223
15061	1363.080126
15062	1363.019438
15063	1362.74559
15064	1362.633952
15065	1362.480792
15066	1362.143883
15067	1361.938247
15068	1361.766114
15069	1361.434898
15070	1361.223827
15071	1361.02545
15072	1360.772539
15073	1360.502975
15074	1360.168293
15075	1359.94769
15076	1359.709035
15077	1359.557228
15078	1359.336152
15079	1359.080223
15080	1358.873123
15081	1358.666987
15082	1358.45787
15083	1358.445985
15084	1358.369997
15085	1358.210106
15086	1358.198011
15087	1358.06609
15088	1357.943615
15089	1357.796958
15090	1357.613105
15091	1357.388589
15092	1357.115667
15093	1356.868465
15094	1356.619291
15095	1356.259279
15096	1355.980841
15097	1355.674197
15098	1355.457662
15099	1355.335638
15100	1355.326027
15101	1355.248156
15102	1354.88082
15103	1354.487935
15104	1354.389243
15105	1354.090059
15106	1353.921355
15107	1353.82819
15108	1353.477769
15109	1353.242828
15110	1353.212629
15111	1352.988525
15112	1352.692622
15113	1352.65143
15114	1352.364852
15115	1352.097338
15116	1352.081009
15117	1351.828313
15118	1351.535418
15119	1351.354503
15120	1351.115869
15121	1350.898947
15122	1350.810048
15123	1350.522357
15124	1350.183764
15125	1350.16937
15126	1350.066283
15127	1349.742563
15128	1349.551684
15129	1349.440615
15130	1349.31861
15131	1349.202369
15132	1348.993046
15133	1348.759783
15134	1348.569561
15135	1348.557132
15136	1348.543243
15137	1348.52116
15138	1348.393096
15139	1348.349151
15140	1348.088164
15141	1347.992208
15142	1347.972167
15143	1347.70858
15144	1347.46412
15145	1347.271945
15146	1347.084588
15147	1346.877591
15148	1346.723846
15149	1346.549021
15150	1346.290278
15151	1346.14796
15152	1346.102071
15153	1345.781417
15154	1345.566805
15155	1345.343586
15156	1345.105238
15157	1344.75658
15158	1344.473486
15159	1344.210013
15160	1344.048997
15161	1343.962046
15162	1343.604878
15163	1343.353035
15164	1343.000273
15165	1342.912429
15166	1342.73427
15167	1342.565389
15168	1342.287411
15169	1342.137138
15170	1341.990745
15171	1341.904201
15172	1341.712798
15173	1341.422486
15174	1341.308327
15175	1341.145031
15176	1341.12749
15177	1341.01314
15178	1340.798469
15179	1340.510967
15180	1340.342448
15181	1340.017834
15182	1339.789048
15183	1339.508491
15184	1339.407425
15185	1339.154539
15186	1338.878062
15187	1338.75895
15188	1338.644022
15189	1338.404037
15190	1338.237667
15191	1337.88289
15192	1337.720013
15193	1337.633249
15194	1337.505786
15195	1337.316954
15196	1337.041587
15197	1336.840081
15198	1336.750203
15199	1336.441132
15200	1336.427568
15201	1336.311897
15202	1335.944341
15203	1335.661135
15204	1335.450779
15205	1335.298639
15206	1335.122718
15207	1334.836255
15208	1334.52186
15209	1334.27274
15210	1334.110555
15211	1333.986719
15212	1333.899476
15213	1333.731711
15214	1333.517968
15215	1333.498524
15216	1333.278009
15217	1332.932975
15218	1332.760576
15219	1332.483585
15220	1332.248969
15221	1332.071202
15222	1331.824382
15223	1331.605634
15224	1331.327673
15225	1331.000399
15226	1330.828856
15227	1330.773693
15228	1330.527751
15229	1330.188583
15230	1329.997769
15231	1329.983247
15232	1329.690907
15233	1329.462608
15234	1329.182181
15235	1328.946251
15236	1328.667072
15237	1328.623175
15238	1328.508405
15239	1328.298225
15240	1328.101051
15241	1328.041697
15242	1327.856811
15243	1327.598628
15244	1327.306599
15245	1327.210638
15246	1327.122281
15247	1326.894379
15248	1326.666243
15249	1326.535806
15250	1326.275199
15251	1325.791929
15252	1325.75535
15253	1325.584155
15254	1325.417713
15255	1325.21655
15256	1325.10656
15257	1324.925012
15258	1324.686529
15259	1324.532078
15260	1324.427031
15261	1324.335662
15262	1324.077687
15263	1324.056904
15264	1323.948568
15265	1323.729606
15266	1323.595671
15267	1323.502552
15268	1323.232693
15269	1323.048569
15270	1322.915317
15271	1322.598369
15272	1322.421866
15273	1322.295903
15274	1322.098587
15275	1322.012684
15276	1321.983394
15277	1321.898459
15278	1321.545043
15279	1321.322441
15280	1321.109742
15281	1321.099764
15282	1320.937111
15283	1320.715982
15284	1320.448701
15285	1320.221021
15286	1319.936659
15287	1319.89927
15288	1319.878256
15289	1319.67505
15290	1319.470119
15291	1319.212328
15292	1319.05256
15293	1318.834552
15294	1318.728182
15295	1318.672446
15296	1318.346097
15297	1318.274889
15298	1318.215178
15299	1318.142183
15300	1317.946802
15301	1317.81915
15302	1317.563904
15303	1317.362283
15304	1317.161454
15305	1317.00327
15306	1316.858474
15307	1316.57554
15308	1316.365833
15309	1316.146665
15310	1316.067351
15311	1315.948202
15312	1315.817243
15313	1315.620495
15314	1315.413324
15315	1315.182539
15316	1315.11448
15317	1314.917239
15318	1314.662621
15319	1314.444036
15320	1314.262406
15321	1314.075718
15322	1313.831935
15323	1313.516486
15324	1313.261969
15325	1313.019271
15326	1312.925701
15327	1312.618757
15328	1312.447989
15329	1312.160688
15330	1311.88394
15331	1311.639065
15332	1311.501869
15333	1311.479413
15334	1311.311879
15335	1311.033549
15336	1310.814203
15337	1310.511209
15338	1310.306058
15339	1310.134258
15340	1309.771626
15341	1309.439768
15342	1309.188716
15343	1309.01469
15344	1308.71003
15345	1308.499005
15346	1308.481157
15347	1308.302461
15348	1308.022444
15349	1307.749959
15350	1307.538409
15351	1307.467038
15352	1307.4045
15353	1307.187343
15354	1307.047539
15355	1306.921125
15356	1306.894157
15357	1306.672479
15358	1306.470856
15359	1306.320016
15360	1306.175268
15361	1305.93044
15362	1305.808853
15363	1305.793306
15364	1305.629792
15365	1305.451168
15366	1305.236563
15367	1305.020655
15368	1304.674019
15369	1304.456085
15370	1304.441503
15371	1304.214021
15372	1304.032869
15373	1303.735196
15374	1303.702066
15375	1303.526473
15376	1303.270921
15377	1303.103304
15378	1302.879091
15379	1302.568434
15380	1302.443717
15381	1302.26899
15382	1301.982529
15383	1301.687545
15384	1301.527682
15385	1301.347127
15386	1301.116002
15387	1301.010197
15388	1300.86454
15389	1300.72545
15390	1300.514215
15391	1300.411438
15392	1300.287924
15393	1300.01866
15394	1300.003151
15395	1299.83457
15396	1299.625262
15397	1299.367129
15398	1299.105063
15399	1298.902512
15400	1298.756458
15401	1298.717036
15402	1298.663543
15403	1298.484394
15404	1298.294147
15405	1298.179441
15406	1298.150797
15407	1298.102353
15408	1297.91504
15409	1297.636521
15410	1297.333764
15411	1297.186815
15412	1296.994563
15413	1296.713196
15414	1296.590798
15415	1296.35219
15416	1296.269768
15417	1295.965602
15418	1295.761494
15419	1295.624999
15420	1295.363148
15421	1295.272943
15422	1295.001873
15423	1294.765654
15424	1294.40246
15425	1294.194584
15426	1293.881448
15427	1293.796623
15428	1293.49246
15429	1293.288548
15430	1293.08533
15431	1292.950781
15432	1292.667192
15433	1292.469707
15434	1292.146563
15435	1291.857893
15436	1291.735085
15437	1291.498188
15438	1291.306939
15439	1291.134174
15440	1291.010124
15441	1290.870964
15442	1290.661645
15443	1290.458563
15444	1290.393805
15445	1290.217549
15446	1289.97249
15447	1289.77756
15448	1289.586286
15449	1289.503849
15450	1289.278198
15451	1289.254988
15452	1289.134828
15453	1289.014426
15454	1288.841492
15455	1288.661362
15456	1288.450641
15457	1288.439432
15458	1288.120013
15459	1287.787148
15460	1287.69848
15461	1287.50764
15462	1287.31685
15463	1286.997558
15464	1286.711181
15465	1286.48785
15466	1286.271301
15467	1285.964922
15468	1285.671299
15469	1285.502647
15470	1285.283144
15471	1285.075822
15472	1284.762972
15473	1284.690339
15474	1284.622571
15475	1284.49849
15476	1284.255369
15477	1284.05373
15478	1283.798208
15479	1283.566617
15480	1283.415994
15481	1283.300419
15482	1283.223884
15483	1283.096233
15484	1283.06488
15485	1282.796552
15486	1282.567016
15487	1282.512703
15488	1282.338715
15489	1282.181286
15490	1281.96816
15491	1281.798056
15492	1281.584985
15493	1281.358075
15494	1281.21157
15495	1281.053921
15496	1280.906482
15497	1280.778382
15498	1280.514943
15499	1280.356919
15500	1280.294537
15501	1280.267181
15502	1280.223164
15503	1279.898602
15504	1279.791526
15505	1279.692415
15506	1279.444141
15507	1279.272036
15508	1278.979669
15509	1278.957669
15510	1278.842042
15511	1278.540831
15512	1278.466955
15513	1278.236396
15514	1277.910069
15515	1277.580217
15516	1277.570191
15517	1277.398271
15518	1277.06677
15519	1276.876126
15520	1276.467022
15521	1276.333472
15522	1276.140607
15523	1275.992746
15524	1275.856131
15525	1275.640607
15526	1275.406642
15527	1275.286015
15528	1275.180328
15529	1275.076482
15530	1275.034157
15531	1274.843581
15532	1274.819901
15533	1274.487511
15534	1274.376347
15535	1274.358515
15536	1274.121213
15537	1273.756878
15538	1273.669569
15539	1273.416351
15540	1273.253968
15541	1273.011733
15542	1272.935195
15543	1272.785411
15544	1272.661607
15545	1272.438026
15546	1272.302135
15547	1272.158962
15548	1272.08127
15549	1271.82403
15550	1271.663077
15551	1271.449085
15552	1271.213927
15553	1271.116199
15554	1270.963773
15555	1270.781041
15556	1270.613703
15557	1270.496814
15558	1270.396108
15559	1270.101487
15560	1269.843673
15561	1269.788632
15562	1269.585851
15563	1269.379051
15564	1269.256897
15565	1269.242678
15566	1269.083079
15567	1268.73581
15568	1268.561617
15569	1268.27976
15570	1268.079823
15571	1267.780188
15572	1267.71941
15573	1267.556457
15574	1267.463886
15575	1267.430839
15576	1267.16557
15577	1266.963581
15578	1266.715376
15579	1266.439493
15580	1266.343648
15581	1266.199868
15582	1265.972743
15583	1265.617794
15584	1265.597536
15585	1265.571194
15586	1265.414504
15587	1265.312444
15588	1265.088102
15589	1264.839836
15590	1264.79423
15591	1264.615261
15592	1264.28834
15593	1264.001313
15594	1263.757124
15595	1263.666916
15596	1263.58071
15597	1263.445908
15598	1263.282154
15599	1263.027352
15600	1262.896671
15601	1262.816966
15602	1262.583443
15603	1262.332483
15604	1262.315973
15605	1262.043246
15606	1261.897565
15607	1261.814931
15608	1261.578711
15609	1261.389061
15610	1261.191126
15611	1260.954179
15612	1260.767831
15613	1260.569901
15614	1260.439817
15615	1260.275919
15616	1260.109575
15617	1259.852084
15618	1259.695071
15619	1259.618591
15620	1259.61077
15621	1259.495829
15622	1259.095675
15623	1259.023031
15624	1258.990355
15625	1258.79458
15626	1258.6433
15627	1258.485635
15628	1258.247144
15629	1258.022688
15630	1257.757436
15631	1257.526017
15632	1257.315808
15633	1257.016574
15634	1256.815084
15635	1256.637646
15636	1256.477291
15637	1256.278091
15638	1256.01361
15639	1255.822435
15640	1255.603369
15641	1255.450975
15642	1255.259896
15643	1254.900317
15644	1254.887366
15645	1254.591602
15646	1254.327212
15647	1254.166623
15648	1254.05432
15649	1253.865542
15650	1253.632664
15651	1253.423191
15652	1253.320524
15653	1253.105494
15654	1252.966075
15655	1252.778837
15656	1252.686417
15657	1252.55098
15658	1252.359828
15659	1252.209729
15660	1251.923988
15661	1251.794926
15662	1251.626013
15663	1251.39901
15664	1251.176826
15665	1251.034319
15666	1250.849194
15667	1250.714362
15668	1250.69574
15669	1250.668679
15670	1250.589266
15671	1250.397084
15672	1250.122857
15673	1249.887758
15674	1249.685073
15675	1249.472934
15676	1249.382796
15677	1249.077575
15678	1248.93829
15679	1248.858634
15680	1248.760644
15681	1248.677265
15682	1248.405862
15683	1248.164589
15684	1248.017068
15685	1247.990747
15686	1247.940281
15687	1247.70466
15688	1247.429297
15689	1247.41611
15690	1247.310797
15691	1247.297485
15692	1247.237234
15693	1247.045541
15694	1246.78385
15695	1246.609562
15696	1246.594537
15697	1246.495638
15698	1246.485322
15699	1246.38608
15700	1246.176385
15701	1245.997552
15702	1245.969746
15703	1245.789549
15704	1245.503645
15705	1245.336521
15706	1245.116102
15707	1244.83741
15708	1244.574153
15709	1244.414749
15710	1244.091089
15711	1244.074444
15712	1243.958716
15713	1243.765973
15714	1243.514209
15715	1243.359587
15716	1243.057583
15717	1242.868458
15718	1242.780087
15719	1242.685405
15720	1242.555825
15721	1242.375068
15722	1242.154743
15723	1241.937627
15724	1241.818428
15725	1241.60574
15726	1241.33942
15727	1241.090691
15728	1240.762267
15729	1240.437856
15730	1240.170801
15731	1240.093487
15732	1239.991376
15733	1239.74533
15734	1239.57894
15735	1239.407605
15736	1239.151443
15737	1239.102449
15738	1238.885754
15739	1238.788308
15740	1238.71288
15741	1238.504719
15742	1238.369842
15743	1238.262063
15744	1238.046706
15745	1237.878163
15746	1237.776572
15747	1237.515607
15748	1237.342104
15749	1237.295308
15750	1237.123153
15751	1236.959192
15752	1236.825936
15753	1236.729278
15754	1236.642328
15755	1236.417404
15756	1236.17071
15757	1235.954941
15758	1235.727208
15759	1235.409662
15760	1235.116057
15761	1234.897833
15762	1234.837268
15763	1234.694129
15764	1234.515933
15765	1234.504194
15766	1234.359768
15767	1234.171581
15768	1234.025654
15769	1233.852548
15770	1233.676951
15771	1233.564237
15772	1233.358442
15773	1233.166109
15774	1232.8808
15775	1232.703606
15776	1232.386149
15777	1232.29199
15778	1232.274946
15779	1232.142141
15780	1231.981364
15781	1231.6962
15782	1231.623682
15783	1231.388761
15784	1231.194454
15785	1230.94051
15786	1230.77479
15787	1230.574428
15788	1230.422862
15789	1230.274242
15790	1230.262756
15791	1230.085931
15792	1229.916176
15793	1229.65328
15794	1229.529698
15795	1229.301884
15796	1229.097996
15797	1228.882683
15798	1228.647567
15799	1228.572385
15800	1228.448221
15801	1228.225489
15802	1228.111882
15803	1228.04
15804	1227.914015
15805	1227.858007
15806	1227.575695
15807	1227.446509
15808	1227.362314
15809	1227.167453
15810	1227.00145
15811	1226.921583
15812	1226.729363
15813	1226.554413
15814	1226.317861
15815	1225.954672
15816	1225.725128
15817	1225.583229
15818	1225.522395
15819	1225.278832
15820	1225.056792
15821	1224.872649
15822	1224.644459
15823	1224.368303
15824	1224.157745
15825	1223.946908
15826	1223.691672
15827	1223.485589
15828	1223.24306
15829	1222.921828
15830	1222.72498
15831	1222.508708
15832	1222.279083
15833	1222.263287
15834	1222.240013
15835	1222.058004
15836	1221.809766
15837	1221.752606
15838	1221.504393
15839	1221.332519
15840	1221.185232
15841	1221.020244
15842	1220.832526
15843	1220.685887
15844	1220.52513
15845	1220.330212
15846	1220.248873
15847	1220.135533
15848	1220.044915
15849	1219.832118
15850	1219.629801
15851	1219.453417
15852	1219.257701
15853	1219.034213
15854	1218.869332
15855	1218.806713
15856	1218.579361
15857	1218.388123
15858	1218.172784
15859	1217.951685
15860	1217.86483
15861	1217.553181
15862	1217.381155
15863	1217.056136
15864	1216.755655
15865	1216.534288
15866	1216.407998
15867	1216.247714
15868	1216.23231
15869	1215.978122
15870	1215.770339
15871	1215.653824
15872	1215.634769
15873	1215.568824
15874	1215.23935
15875	1215.062589
15876	1214.950058
15877	1214.764687
15878	1214.442224
15879	1214.177612
15880	1213.897943
15881	1213.712496
15882	1213.688381
15883	1213.61954
15884	1213.563059
15885	1213.290915
15886	1213.078658
15887	1212.856399
15888	1212.630498
15889	1212.60124
15890	1212.40948
15891	1212.111491
15892	1212.004404
15893	1211.769876
15894	1211.483245
15895	1211.344847
15896	1211.100798
15897	1210.800357
15898	1210.614369
15899	1210.455227
15900	1210.309709
15901	1210.145555
15902	1209.977969
15903	1209.822213
15904	1209.586922
15905	1209.569645
15906	1209.341517
15907	1209.222206
15908	1209.052155
15909	1209.039692
15910	1208.880528
15911	1208.763415
15912	1208.588315
15913	1208.520246
15914	1208.337787
15915	1208.146998
15916	1208.127268
15917	1208.115116
15918	1207.961077
15919	1207.949035
15920	1207.864535
15921	1207.821217
15922	1207.796511
15923	1207.614289
15924	1207.417611
15925	1207.132406
15926	1206.955709
15927	1206.927947
15928	1206.737441
15929	1206.568578
15930	1206.328458
15931	1206.081849
15932	1206.062736
15933	1205.866009
15934	1205.729606
15935	1205.43698
15936	1205.26406
15937	1205.177746
15938	1204.94383
15939	1204.826394
15940	1204.714968
15941	1204.440729
15942	1204.352834
15943	1204.16284
15944	1203.865171
15945	1203.853636
15946	1203.842403
15947	1203.631984
15948	1203.529898
15949	1203.353338
15950	1203.150037
15951	1203.043587
15952	1202.804085
15953	1202.607278
15954	1202.576245
15955	1202.339188
15956	1202.16746
15957	1201.870656
15958	1201.645128
15959	1201.343982
15960	1201.211715
15961	1201.198301
15962	1201.114368
15963	1200.997193
15964	1200.945252
15965	1200.767343
15966	1200.662887
15967	1200.322703
15968	1199.98225
15969	1199.777864
15970	1199.579309
15971	1199.364553
15972	1199.251381
15973	1199.003061
15974	1198.944301
15975	1198.824538
15976	1198.624805
15977	1198.528536
15978	1198.440828
15979	1198.223658
15980	1198.032355
15981	1197.89093
15982	1197.586945
15983	1197.298007
15984	1197.189473
15985	1196.988425
15986	1196.801548
15987	1196.52924
15988	1196.26079
15989	1196.025213
15990	1195.78878
15991	1195.601881
15992	1195.485392
15993	1195.475598
15994	1195.217218
15995	1194.932616
15996	1194.651933
15997	1194.48274
15998	1194.330476
15999	1194.105164
16000	1193.812284
16001	1193.499903
16002	1193.256025
16003	1193.206347
16004	1193.046452
16005	1192.859055
16006	1192.695565
16007	1192.488779
16008	1192.22119
16009	1192.205136
16010	1192.050835
16011	1191.898831
16012	1191.738063
16013	1191.557544
16014	1191.494824
16015	1191.265499
16016	1191.097526
16017	1191.003278
16018	1190.761635
16019	1190.506068
16020	1190.25646
16021	1190.133221
16022	1190.022733
16023	1189.901267
16024	1189.778432
16025	1189.460047
16026	1189.238999
16027	1189.157483
16028	1189.028982
16029	1188.788125
16030	1188.543484
16031	1188.414269
16032	1188.311797
16033	1188.099796
16034	1187.994473
16035	1187.80592
16036	1187.688631
16037	1187.583712
16038	1187.345036
16039	1187.182133
16040	1187.081742
16041	1186.994455
16042	1186.974777
16043	1186.963543
16044	1186.785195
16045	1186.609925
16046	1186.316624
16047	1186.050838
16048	1185.841446
16049	1185.758428
16050	1185.597726
16051	1185.384609
16052	1185.07361
16053	1184.974745
16054	1184.795711
16055	1184.671485
16056	1184.357732
16057	1184.039445
16058	1183.722768
16059	1183.50301
16060	1183.259419
16061	1182.988066
16062	1182.959806
16063	1182.87896
16064	1182.665619
16065	1182.5175
16066	1182.347661
16067	1182.185701
16068	1181.913837
16069	1181.77478
16070	1181.579635
16071	1181.361564
16072	1181.144482
16073	1180.941385
16074	1180.925205
16075	1180.842865
16076	1180.700759
16077	1180.59542
16078	1180.558996
16079	1180.541895
16080	1180.369998
16081	1180.231353
16082	1180.106583
16083	1180.017326
16084	1179.786947
16085	1179.705072
16086	1179.412633
16087	1179.268936
16088	1179.157117
16089	1179.009718
16090	1178.896307
16091	1178.718851
16092	1178.690472
16093	1178.584486
16094	1178.437864
16095	1178.382458
16096	1178.245532
16097	1178.06945
16098	1177.852048
16099	1177.639071
16100	1177.608307
16101	1177.559665
16102	1177.452278
16103	1177.178806
16104	1176.934392
16105	1176.647891
16106	1176.553163
16107	1176.287239
16108	1176.178791
16109	1175.944613
16110	1175.67315
16111	1175.50347
16112	1175.350372
16113	1175.168612
16114	1174.963754
16115	1174.816513
16116	1174.611228
16117	1174.407041
16118	1174.316966
16119	1174.215443
16120	1174.002509
16121	1173.777601
16122	1173.512042
16123	1173.293657
16124	1172.98242
16125	1172.879266
16126	1172.551029
16127	1172.525391
16128	1172.506288
16129	1172.471654
16130	1172.304035
16131	1172.061832
16132	1171.808748
16133	1171.643009
16134	1171.392839
16135	1171.262491
16136	1171.022462
16137	1170.904656
16138	1170.877745
16139	1170.767642
16140	1170.558624
16141	1170.508107
16142	1170.403394
16143	1170.125644
16144	1169.892014
16145	1169.744302
16146	1169.491404
16147	1169.241449
16148	1169.143373
16149	1169.096495
16150	1168.977513
16151	1168.805582
16152	1168.569495
16153	1168.496846
16154	1168.352233
16155	1168.240698
16156	1168.059257
16157	1168.005742
16158	1167.877024
16159	1167.810145
16160	1167.479341
16161	1167.352735
16162	1167.316954
16163	1167.15754
16164	1166.846053
16165	1166.679681
16166	1166.519997
16167	1166.401139
16168	1166.312054
16169	1166.238619
16170	1166.057501
16171	1165.81924
16172	1165.687351
16173	1165.534901
16174	1165.464448
16175	1165.348153
16176	1165.113653
16177	1164.956018
16178	1164.791755
16179	1164.656304
16180	1164.474981
16181	1164.252157
16182	1164.060305
16183	1163.767133
16184	1163.628509
16185	1163.451723
16186	1163.169314
16187	1163.042283
16188	1162.810444
16189	1162.644282
16190	1162.464283
16191	1162.44538
16192	1162.25332
16193	1162.112434
16194	1161.911161
16195	1161.750603
16196	1161.416772
16197	1161.095005
16198	1160.860423
16199	1160.646937
16200	1160.468001
16201	1160.456734
16202	1160.260147
16203	1160.054874
16204	1159.781
16205	1159.687353
16206	1159.425455
16207	1159.295612
16208	1159.201176
16209	1158.952155
16210	1158.725029
16211	1158.633016
16212	1158.427318
16213	1158.410649
16214	1158.24796
16215	1158.153165
16216	1158.141423
16217	1157.942198
16218	1157.93047
16219	1157.745764
16220	1157.555264
16221	1157.343187
16222	1157.088484
16223	1156.980172
16224	1156.854617
16225	1156.635309
16226	1156.491312
16227	1156.374609
16228	1156.169857
16229	1155.965949
16230	1155.680354
16231	1155.670972
16232	1155.525672
16233	1155.336016
16234	1155.173499
16235	1155.027421
16236	1154.894276
16237	1154.658119
16238	1154.503202
16239	1154.480557
16240	1154.264151
16241	1154.182581
16242	1153.987895
16243	1153.859275
16244	1153.738846
16245	1153.479962
16246	1153.298085
16247	1153.282171
16248	1153.258141
16249	1153.013741
16250	1152.830614
16251	1152.651962
16252	1152.246011
16253	1151.996227
16254	1151.81655
16255	1151.704466
16256	1151.560465
16257	1151.471711
16258	1151.340315
16259	1151.182035
16260	1151.052171
16261	1150.958576
16262	1150.743256
16263	1150.592857
16264	1150.446784
16265	1150.197745
16266	1150.006879
16267	1149.810812
16268	1149.744166
16269	1149.572612
16270	1149.373163
16271	1149.178688
16272	1148.925335
16273	1148.747113
16274	1148.578258
16275	1148.415929
16276	1148.238119
16277	1148.001064
16278	1147.827305
16279	1147.623158
16280	1147.541642
16281	1147.462754
16282	1147.200431
16283	1146.953254
16284	1146.746315
16285	1146.417666
16286	1146.132828
16287	1145.965983
16288	1145.732789
16289	1145.487907
16290	1145.123516
16291	1145.011548
16292	1144.819519
16293	1144.641583
16294	1144.459637
16295	1144.340823
16296	1144.164767
16297	1143.98572
16298	1143.965894
16299	1143.669488
16300	1143.503449
16301	1143.350035
16302	1143.214522
16303	1142.978785
16304	1142.965138
16305	1142.829489
16306	1142.70918
16307	1142.473309
16308	1142.358672
16309	1142.229074
16310	1142.083896
16311	1141.912257
16312	1141.73984
16313	1141.538057
16314	1141.363852
16315	1141.223455
16316	1141.049445
16317	1140.96389
16318	1140.833617
16319	1140.767954
16320	1140.576665
16321	1140.342833
16322	1140.141728
16323	1139.928779
16324	1139.803925
16325	1139.68355
16326	1139.437513
16327	1139.252613
16328	1139.125269
16329	1138.889404
16330	1138.707258
16331	1138.671311
16332	1138.404839
16333	1138.393526
16334	1138.174407
16335	1137.91764
16336	1137.840823
16337	1137.830172
16338	1137.721033
16339	1137.573533
16340	1137.486651
16341	1137.349205
16342	1137.264557
16343	1137.232792
16344	1137.213782
16345	1137.058869
16346	1136.93286
16347	1136.783311
16348	1136.533836
16349	1136.515384
16350	1136.156596
16351	1136.027409
16352	1135.823329
16353	1135.643207
16354	1135.511305
16355	1135.33524
16356	1135.247944
16357	1135.153957
16358	1134.864338
16359	1134.746156
16360	1134.554179
16361	1134.380188
16362	1134.212452
16363	1134.0634
16364	1134.029635
16365	1133.88127
16366	1133.695854
16367	1133.603556
16368	1133.29685
16369	1133.10639
16370	1132.953406
16371	1132.748962
16372	1132.630044
16373	1132.488924
16374	1132.450266
16375	1132.437634
16376	1132.190663
16377	1132.048482
16378	1131.72526
16379	1131.705852
16380	1131.568715
16381	1131.310875
16382	1131.177161
16383	1130.923175
16384	1130.805356
16385	1130.797999
16386	1130.507351
16387	1130.275588
16388	1130.197501
16389	1129.932995
16390	1129.739237
16391	1129.569908
16392	1129.292304
16393	1129.157309
16394	1128.985306
16395	1128.906812
16396	1128.731965
16397	1128.576341
16398	1128.467127
16399	1128.205922
16400	1128.030537
16401	1127.831323
16402	1127.65903
16403	1127.591283
16404	1127.508474
16405	1127.399076
16406	1127.105194
16407	1126.828476
16408	1126.734518
16409	1126.658983
16410	1126.494461
16411	1126.444284
16412	1126.291981
16413	1126.117494
16414	1125.836683
16415	1125.760678
16416	1125.563089
16417	1125.465152
16418	1125.248042
16419	1125.059333
16420	1124.904818
16421	1124.684719
16422	1124.574603
16423	1124.349715
16424	1124.052096
16425	1123.925276
16426	1123.719004
16427	1123.453739
16428	1123.210571
16429	1122.955102
16430	1122.942667
16431	1122.824342
16432	1122.502335
16433	1122.24795
16434	1122.074964
16435	1121.849241
16436	1121.543673
16437	1121.368437
16438	1121.262839
16439	1120.996649
16440	1120.830099
16441	1120.557816
16442	1120.45663
16443	1120.260145
16444	1120.031121
16445	1119.832948
16446	1119.525815
16447	1119.381951
16448	1119.270082
16449	1119.046588
16450	1118.982079
16451	1118.799906
16452	1118.573637
16453	1118.562338
16454	1118.48118
16455	1118.265595
16456	1118.033526
16457	1118.01113
16458	1117.841683
16459	1117.792409
16460	1117.580483
16461	1117.373287
16462	1117.152104
16463	1116.992552
16464	1116.842302
16465	1116.652128
16466	1116.365459
16467	1116.239218
16468	1116.076762
16469	1115.791354
16470	1115.540342
16471	1115.335752
16472	1115.080153
16473	1114.905126
16474	1114.863059
16475	1114.643007
16476	1114.621969
16477	1114.611431
16478	1114.53835
16479	1114.448582
16480	1114.280114
16481	1114.04164
16482	1113.915333
16483	1113.793754
16484	1113.700778
16485	1113.608373
16486	1113.493472
16487	1113.404047
16488	1113.335867
16489	1113.22943
16490	1112.896351
16491	1112.710659
16492	1112.676851
16493	1112.665949
16494	1112.483482
16495	1112.318329
16496	1112.277076
16497	1112.129701
16498	1111.936129
16499	1111.745932
16500	1111.620039
16501	1111.446204
16502	1111.184194
16503	1110.898584
16504	1110.80086
16505	1110.67487
16506	1110.565937
16507	1110.497976
16508	1110.291512
16509	1110.224995
16510	1109.900387
16511	1109.769587
16512	1109.634194
16513	1109.61711
16514	1109.469461
16515	1109.355981
16516	1109.14758
16517	1109.030077
16518	1108.871898
16519	1108.65768
16520	1108.539508
16521	1108.342496
